Date,"Mt. Gox
BTC/USD
Weighted
Avg","Mt. Gox
BTC/USD
Volume (BTCs)","Month
Name","Mt. Gox
BTC/USD
Monthly
Avg","Through
Block","Mt. Gox
BTC/USD
Open","Mt. Gox
BTC/USD
High","Mt. Gox
BTC/USD
Low","Mt. Gox
BTC/USD
Close","Mt. Gox
BTC/USD
Volume (USDs)","Output
Volume (BTCs)
","Mt. Gox
BTC/EUR
Close","EUR/USD
Forex","EUR
Premium",Gold,"BTC/
Gold",Silver,"BTC/
Silver",Crude (WTI),"BTC/
Oil","BitcoinTalk
New Posts","BitcoinTalk
Page Views"
11/21/2012,$11.72,"19,227.80",,,,11.73281,11.78400,11.64350,11.76999,"$225,308.73","1,068,059",9.10100,1.2800,-1.04%,"$1,728.20",0.0068,$33.01,0.3550,$87.38,0.1341,"2,011","326,453"
11/22/2012,$12.07,"58,301.30",,,,11.76999,12.43000,11.67000,12.42191,"$703,582.88","1,217,516",9.40100,1.2800,-3.23%,"$1,728.20",0.0070,$33.29,0.3626,$87.38,0.1381,"1,706","326,322"
11/23/2012,$12.30,"18,967.90",,,,12.42191,12.40999,12.13200,12.34501,"$233,370.93","1,267,259",9.48590,1.2860,-1.20%,"$1,751.40",0.0070,$33.41,0.3682,$88.28,0.1393,"1,641","397,612"
11/24/2012,$12.37,"19,570.39",,,,12.34501,12.47560,12.25000,12.41153,"$242,058.59","1,143,992",9.49990,1.2912,-1.18%,"$1,751.40",0.0071,$33.41,0.3702,$88.28,0.1401,"1,599","293,123"
11/25/2012,$12.49,"24,023.69",,,,12.41153,12.60000,12.31250,12.48210,"$299,989.40","895,674",9.49800,1.2976,-1.28%,"$1,751.40",0.0071,$33.41,0.3738,$88.28,0.1415,"1,791","304,217"
11/26/2012,$12.36,"35,913.82",,,,12.48210,12.65150,11.89000,12.24546,"$443,753.07","1,074,930",9.44927,1.2976,0.13%,"$1,749.60",0.0071,$34.08,0.3627,$87.74,0.1409,"2,263","370,655"
11/27/2012,$12.10,"33,194.69",,,,12.24546,12.33900,11.90000,12.20000,"$401,692.08","1,282,833",9.33100,1.2963,-0.86%,"$1,742.30",0.0069,$34.05,0.3554,$87.18,0.1388,"2,564","370,914"
11/28/2012,$12.28,"30,688.21",,,,12.20000,12.40712,12.10000,12.34769,"$376,900.98","1,892,894",9.50110,1.2965,-0.24%,"$1,716.50",0.0072,$33.85,0.3628,$86.49,0.1420,"3,327","397,619"
11/29/2012,$12.43,"26,505.34",,,,12.34769,12.59900,12.15000,12.45000,"$329,552.64","1,387,531",9.72900,1.2925,0.99%,"$1,727.20",0.0072,$33.76,0.3682,$88.07,0.1411,"2,385","376,584"
11/30/2012,$12.56,"24,350.31",Nov 2012,$11.82,"210,349",12.45000,12.65000,12.42423,12.56500,"$305,812.61","871,782",9.66000,1.2967,-0.31%,"$1,710.90",0.0073,$34.28,0.3664,$88.91,0.1413,"2,600","375,378"
12/1/2012,$12.58,"14,696.42",,,,12.56500,12.68778,12.46250,12.56201,"$184,860.98","606,808",9.69000,1.2997,0.25%,"$1,710.90",0.0074,$34.28,0.3670,$88.91,0.1415,"1,704","310,842"
12/2/2012,$12.56,"14,011.93",,,,12.56201,12.68000,12.43400,12.50004,"$176,013.47","631,737",9.53000,1.2986,-1.01%,"$1,710.90",0.0073,$34.28,0.3664,$88.91,0.1413,"1,933","330,680"
12/3/2012,$12.57,"26,759.60",,,,12.50004,12.67901,12.47550,12.67899,"$336,294.70","1,922,116",9.62300,1.2986,-1.46%,"$1,719.60",0.0073,$33.42,0.3761,$89.09,0.1411,"2,080","330,420"
12/4/2012,$13.03,"63,245.72",,,,12.67899,13.50000,12.62000,13.41000,"$823,838.19","2,186,082",10.02950,1.3035,-2.57%,"$1,694.40",0.0077,$33.30,0.3913,$88.50,0.1472,"2,435","353,692"
12/5/2012,$13.28,"29,794.93",,,,13.41000,13.42025,13.15000,13.38000,"$395,716.07","2,965,970",10.20800,1.3072,-0.27%,"$1,692.40",0.0078,$33.07,0.4016,$87.88,0.1511,"2,411","318,578"
12/6/2012,$13.38,"46,562.54",,,,13.38000,13.68880,12.90000,13.29899,"$623,136.59","3,060,985",10.32299,1.3093,1.60%,"$1,700.30",0.0079,$32.83,0.4076,$86.26,0.1551,"2,393","349,917"
12/7/2012,$13.35,"32,799.57",,,,13.29899,13.54900,12.97500,13.49990,"$437,726.61","2,560,250",10.40000,1.3038,0.44%,"$1,704.00",0.0078,$32.85,0.4064,$85.93,0.1554,"2,278","348,050"
12/8/2012,$13.46,"13,171.51",,,,13.49990,13.55000,13.35450,13.42007,"$177,338.38","1,004,848",10.28780,1.2944,-0.78%,"$1,704.00",0.0079,$32.85,0.4097,$85.93,0.1566,"1,764","284,527"
12/9/2012,$13.23,"28,166.62",,,,13.42007,13.53000,13.02100,13.38800,"$372,655.91","874,186",10.32000,1.2927,-0.35%,"$1,704.00",0.0078,$32.85,0.4027,$85.93,0.1540,"1,782","313,302"
12/10/2012,$13.42,"24,664.90",,,,13.38800,13.55000,13.26911,13.43335,"$331,115.25","1,504,578",10.37546,1.2927,-0.16%,"$1,713.00",0.0078,$33.34,0.4025,$85.56,0.1568,"2,148","334,969"
12/11/2012,$13.50,"28,045.88",,,,13.43335,13.67000,13.30000,13.55703,"$378,671.69","1,564,854",10.55766,1.2915,0.57%,"$1,708.20",0.0079,$33.17,0.4070,$85.79,0.1574,"2,398","338,179"
12/12/2012,$13.60,"37,679.23",,,,13.55703,13.79989,13.30000,13.69890,"$512,418.01","3,435,404",10.52520,1.2967,-0.37%,"$1,716.60",0.0079,$33.10,0.4109,$86.77,0.1567,"2,470","308,823"
12/13/2012,$13.70,"24,197.68",,,,13.69890,13.80000,13.46777,13.70010,"$331,480.86","3,494,315",10.53640,1.3026,0.18%,"$1,695.60",0.0081,$32.69,0.4191,$85.89,0.1595,"2,399","338,710"
12/14/2012,$13.56,"70,143.98",,,,13.70010,13.90119,13.00000,13.60004,"$951,046.01","1,776,621",10.54000,1.3073,1.30%,"$1,695.80",0.0080,$32.52,0.4170,$86.73,0.1563,"2,060","335,846"
12/15/2012,$13.54,"15,187.66",,,,13.60004,13.64000,13.44216,13.49011,"$205,671.39","1,672,238",10.39610,1.3101,0.95%,"$1,695.80",0.0080,$32.52,0.4164,$86.73,0.1561,"1,862","279,194"
12/16/2012,$13.35,"42,760.55",,,,13.49011,13.66548,13.13111,13.30002,"$570,895.78","1,899,292",10.23120,1.3163,1.24%,"$1,695.80",0.0079,$32.52,0.4105,$86.73,0.1539,"1,576","265,294"
12/17/2012,$13.19,"63,631.25",,,,13.30002,13.48500,12.74919,13.25005,"$839,092.63","2,370,518",10.30100,1.3164,2.29%,"$1,697.00",0.0078,$32.21,0.4095,$87.20,0.1513,"2,033","290,833"
12/18/2012,$13.24,"23,220.51",,,,13.25005,13.39807,13.11000,13.29899,"$307,326.85","1,257,459",10.26780,1.3162,1.59%,"$1,669.50",0.0079,$32.38,0.4089,$87.93,0.1506,"2,086","300,635"
12/19/2012,$13.40,"38,807.10",,,,13.29899,13.60100,13.20000,13.59900,"$520,163.02","940,556",10.31523,1.3184,0.00%,"$1,666.50",0.0080,$31.37,0.4272,$89.51,0.1497,"2,241","294,705"
12/20/2012,$13.53,"32,980.36",,,,13.59900,13.72000,13.32591,13.52463,"$446,364.01","1,599,689",10.39887,1.3251,1.85%,"$1,644.90",0.0082,$31.37,0.4313,$90.13,0.1501,"2,171","310,927"
12/21/2012,$13.52,"25,330.45",,,,13.52463,13.60000,13.41999,13.49998,"$342,557.95","1,513,457",10.25000,1.3234,0.48%,"$1,659.10",0.0081,$29.89,0.4523,$88.66,0.1525,"1,814","308,070"
12/22/2012,$13.42,"14,783.40",,,,13.49998,13.58996,13.32130,13.37136,"$198,463.80","924,770",10.28940,1.3202,1.57%,"$1,659.10",0.0081,$29.89,0.4490,$88.66,0.1514,"1,572","300,906"
12/23/2012,$13.22,"23,978.22",,,,13.37136,13.47222,13.01000,13.31202,"$316,965.89","1,001,040",10.15000,1.3188,0.55%,"$1,659.10",0.0080,$29.89,0.4423,$88.66,0.1491,"1,454","235,803"
12/24/2012,$13.38,"16,692.15",,,,13.31202,13.45000,13.21050,13.38001,"$223,315.17","719,759",10.19901,1.3188,0.52%,"$1,659.10",0.0081,$29.89,0.4476,$88.66,0.1509,"1,310","247,611"
12/25/2012,$13.31,"13,165.69",,,,13.38001,13.43000,13.14000,13.35001,"$175,265.29","507,380",10.30000,1.3193,1.76%,"$1,659.10",0.0080,$29.89,0.4453,$88.66,0.1501,"1,086","243,597"
12/26/2012,$13.34,"15,840.13",,,,13.35001,13.46997,13.20001,13.46786,"$211,349.14","824,369",10.29195,1.3188,0.77%,"$1,659.10",0.0080,$29.89,0.4463,$88.66,0.1505,"1,428","265,144"
12/27/2012,$13.38,"19,822.05",,,,13.46786,13.47000,13.25000,13.42174,"$265,311.80","1,042,279",10.27815,1.3199,1.06%,"$1,662.60",0.0080,$29.75,0.4497,$90.87,0.1472,"1,481","312,874"
12/28/2012,$13.45,"23,813.01",,,,13.42174,13.64990,13.34201,13.42119,"$320,223.37","1,082,114",10.15000,1.3242,0.14%,"$1,655.90",0.0081,$30.15,0.4461,$90.80,0.1481,"1,392","336,074"
12/29/2012,$13.49,"26,149.14",,,,13.42119,13.67000,13.27000,13.40000,"$352,722.29","763,957",10.10110,1.3224,-0.32%,"$1,655.90",0.0081,$30.15,0.4474,$90.80,0.1486,"1,347","366,408"
12/30/2012,$13.45,"15,049.79",,,,13.40000,13.59000,13.35000,13.45001,"$158,277.20","1,167,822",10.14000,1.3217,-0.36%,"$1,655.90",0.0081,$30.15,0.4461,$90.80,0.1481,"1,444","361,209"
12/31/2012,$13.48,"28,406.21",Dec 2012,$13.32,"214,562",13.45001,13.56100,13.36634,13.51001,"$202,798.91","1,526,842",10.23488,1.3217,0.13%,"$1,675.80",0.0080,$29.95,0.4501,$91.82,0.1468,"1,440","399,512"
1/1/2013,$13.34,"28,406.21",,,,13.51001,13.56000,13.16123,13.30413,"$378,879.35","1,942,580",10.16600,1.3204,0.89%,"$1,675.80",0.0080,$29.95,0.4454,$91.82,0.1453,"1,240","329,697"
1/2/2013,$13.31,"17,966.81",,,,13.30413,13.40000,13.16382,13.27999,"$239,156.18","1,638,132",10.22724,1.3197,1.61%,"$1,688.80",0.0079,$30.87,0.4312,$93.12,0.1429,"1,750","399,059"
1/3/2013,$13.36,"18,032.25",,,,13.27999,13.46400,13.24897,13.39786,"$240,845.86","2,368,655",10.20000,1.3235,0.75%,"$1,674.60",0.0080,$30.91,0.4322,$92.92,0.1438,"1,901","343,843"
1/4/2013,$13.42,"29,641.92",,,,13.39786,13.52000,13.27311,13.50000,"$397,884.35","2,270,235",10.19998,1.3133,-0.78%,"$1,648.90",0.0081,$29.32,0.4577,$93.09,0.1442,"1,848","338,435"
1/5/2013,$13.45,"21,329.93",,,,13.50000,13.54800,13.31400,13.44000,"$286,932.51","1,053,570",10.19998,1.3036,-1.08%,"$1,648.90",0.0082,$29.32,0.4587,$93.09,0.1445,"1,738","291,095"
1/6/2013,$13.46,"12,741.13",,,,13.44000,13.52100,13.35600,13.45395,"$171,497.01","1,302,255",10.20840,1.3069,-0.84%,"$1,648.90",0.0082,$29.32,0.4591,$93.09,0.1446,"1,828","342,091"
1/7/2013,$13.51,"25,477.72",,,,13.45395,13.59000,13.40400,13.58755,"$344,083.33","2,088,661",10.33886,1.3070,-0.55%,"$1,646.30",0.0082,$30.14,0.4482,$93.19,0.1450,"1,767","356,112"
1/8/2013,$13.72,"42,798.37",,,,13.58755,13.87998,13.50000,13.74275,"$587,223.86","1,849,615",10.70914,1.3063,1.76%,"$1,662.20",0.0083,$30.39,0.4515,$93.15,0.1473,"2,214","345,407"
1/9/2013,$13.74,"28,606.38",,,,13.74275,13.86225,13.62000,13.77001,"$393,192.24","1,391,896",10.73605,1.3106,2.14%,"$1,655.50",0.0083,$30.39,0.4521,$93.10,0.1476,"2,197","338,080"
1/10/2013,$14.05,"51,811.03",,,,13.77001,14.32000,13.77000,14.13999,"$727,790.48","1,436,539",10.80478,1.3070,-0.13%,"$1,678.00",0.0084,$30.39,0.4623,$93.82,0.1498,"2,116","413,148"
1/11/2013,$14.11,"40,434.54",,,,14.13999,14.34999,13.91001,14.13701,"$570,677.27","1,014,170",11.00000,1.3116,2.01%,"$1,660.60",0.0085,$30.67,0.4601,$93.56,0.1508,"1,655","480,825"
1/12/2013,$14.17,"26,931.84",,,,14.13701,14.33800,13.97500,14.23699,"$381,546.96","936,443",10.78920,1.3289,0.70%,"$1,660.60",0.0085,$30.67,0.4620,$93.56,0.1515,"1,801","322,945"
1/13/2013,$14.11,"38,330.15",,,,14.23699,14.31480,13.94896,14.11601,"$540,759.58","868,829",10.75000,1.3343,1.59%,"$1,660.60",0.0085,$30.67,0.4601,$93.56,0.1508,"1,947","319,238"
1/14/2013,$14.26,"22,096.95",,,,14.11601,14.35000,14.11000,14.30002,"$315,016.66","1,895,510",10.80000,1.3344,0.77%,"$1,669.40",0.0085,$30.76,0.4636,$94.14,0.1515,"2,219","370,756"
1/15/2013,$14.20,"51,573.23",,,,14.30002,14.47899,13.99178,14.25003,"$732,428.40","2,368,253",10.82327,1.3369,1.52%,"$1,683.90",0.0084,$31.19,0.4553,$93.28,0.1522,"1,978","434,765"
1/16/2013,$14.52,"45,532.49",,,,14.25003,14.73000,14.21001,14.73000,"$660,929.70","1,902,268",11.17000,1.3352,1.23%,"$1,683.20",0.0086,$31.23,0.4649,$94.24,0.1541,"2,234","357,567"
1/17/2013,$15.17,"65,489.44",,,,14.73000,15.69999,14.63000,15.50001,"$993,185.63","1,579,630",11.70000,1.3291,0.32%,"$1,690.80",0.0090,$31.50,0.4816,$95.49,0.1589,"2,471","369,513"
1/18/2013,$15.68,"56,097.55",,,,15.50001,15.98500,15.41000,15.70499,"$879,655.99","1,747,205",11.73100,1.3327,-0.45%,"$1,687.00",0.0093,$31.82,0.4928,$95.56,0.1641,"2,029","332,840"
1/19/2013,$15.46,"34,588.82",,,,15.70499,15.77272,15.25000,15.61500,"$534,667.03","1,163,692",11.71264,1.3353,0.16%,"$1,687.00",0.0092,$31.82,0.4859,$95.56,0.1618,"1,727","300,865"
1/20/2013,$15.72,"25,982.13",,,,15.61500,15.89000,15.51000,15.70000,"$408,455.80","1,125,356",11.82900,1.3320,0.36%,"$1,687.00",0.0093,$31.82,0.4940,$95.56,0.1645,"2,025","313,015"
1/21/2013,$16.38,"61,502.10",,,,15.70000,16.98000,15.63412,16.80000,"$1,007,686.44","1,388,005",12.70510,1.3320,0.73%,"$1,687.00",0.0097,$31.90,0.5135,$95.56,0.1714,"2,167","334,631"
1/22/2013,$17.15,"60,975.24",,,,16.80000,17.59000,16.65000,17.26142,"$1,045,898.98","2,199,431",13.12092,1.3316,1.20%,"$1,693.20",0.0101,$31.94,0.5369,$96.24,0.1782,"2,770","364,082"
1/23/2013,$17.22,"49,439.37",,,,17.26142,17.58550,16.80155,17.50004,"$851,188.37","1,697,409",13.32410,1.3323,1.42%,"$1,686.70",0.0102,$32.23,0.5343,$95.23,0.1808,"2,454","412,879"
1/24/2013,$17.75,"172,009.10",,,,17.50004,19.18999,15.61010,16.89596,"$3,053,222.09","1,850,305",12.75000,1.3317,0.49%,"$1,669.90",0.0106,$31.85,0.5573,$95.95,0.1850,"2,854","381,765"
1/25/2013,$16.66,"80,767.49",,,,16.89596,17.79700,15.38613,17.40001,"$1,345,890.12","1,390,766",12.99480,1.3333,-0.43%,"$1,656.60",0.0101,$31.56,0.5279,$95.88,0.1738,"2,567","455,770"
1/26/2013,$17.15,"34,810.60",,,,17.40001,17.88000,16.54001,17.88000,"$597,064.17","1,225,546",13.04593,1.3415,-2.16%,"$1,656.60",0.0104,$31.56,0.5434,$95.88,0.1789,"2,080","358,437"
1/27/2013,$17.65,"23,766.82",,,,17.88000,17.99999,17.21000,17.81821,"$419,571.12","1,664,814",13.20000,1.3463,-0.26%,"$1,656.60",0.0107,$31.56,0.5593,$95.88,0.1841,"2,146","338,486"
1/28/2013,$18.34,"57,669.44",,,,17.81821,18.88000,17.75000,18.72101,"$1,057,611.30","2,197,914",13.79466,1.3463,-0.80%,"$1,652.90",0.0111,$30.87,0.5941,$96.44,0.1902,"2,385","377,970"
1/29/2013,$19.17,"86,082.08",,,,18.72101,19.80000,18.70000,19.52538,"$1,650,126.18","2,223,437",14.56000,1.3453,0.32%,"$1,660.80",0.0115,$31.06,0.6172,$97.57,0.1965,"2,644","431,430"
1/30/2013,$19.48,"45,064.83",,,,19.52538,19.79890,19.14901,19.70001,"$877,863.50","2,389,466",14.75061,1.3457,0.76%,"$1,679.90",0.0116,$31.35,0.6214,$97.94,0.1989,"2,478","423,326"
1/31/2013,$20.58,"99,226.70",Jan 2013,$15.49,"219,006",19.70001,21.43000,19.51123,20.41001,"$2,042,238.64","1,815,713",15.35000,1.3524,1.68%,"$1,660.60",0.0124,$32.03,0.6425,$97.49,0.2111,"2,933","414,578"
2/1/2013,$20.73,"49,917.48",,,,20.41001,21.13000,20.30100,20.49897,1034619.16,"1,401,642",15.10000,1.3567,-0.06%,"$1,669.40",0.0124,$31.43,0.6596,$97.77,0.2120,"2,229","386,855"
2/2/2013,$19.47,"80,501.65",,,,20.49897,20.50000,18.00000,19.63001,1567325.27,"1,430,891",14.37000,1.3634,-0.19%,"$1,669.40",0.0117,$31.43,0.6195,$97.77,0.1991,428,"70,794"
2/3/2013,$20.26,"34,244.30",,,,19.63001,20.90000,19.42000,20.59000,693849.61,"1,808,987",14.75861,1.3641,-2.27%,"$1,669.40",0.0121,$31.43,0.6446,$97.77,0.2072,"2,202","25,544"
2/4/2013,$20.42,"52,219.14",,,,20.59000,21.05000,19.85502,20.43005,1066570.21,"2,019,250",15.01657,1.3641,0.26%,"$1,675.30",0.0122,$31.51,0.6480,$96.17,0.2123,"2,285","451,633"
2/5/2013,$20.57,"29,212.44",,,,20.43005,20.79000,20.20000,20.60001,600949.67,"1,924,319",15.19996,1.3592,0.29%,"$1,672.40",0.0123,$32.01,0.6426,$96.64,0.2129,"2,586","388,719"
2/6/2013,$21.09,"51,989.60",,,,20.60001,21.33390,20.60001,21.18000,1096396.16,"1,741,181",15.84418,1.3526,1.17%,"$1,677.70",0.0126,$31.70,0.6653,$96.62,0.2183,"2,242","404,765"
2/7/2013,$21.61,"64,263.77",,,,21.18000,22.21999,20.77002,22.15000,1388465.81,"2,048,031",16.25871,1.3550,-0.54%,"$1,670.40",0.0129,$31.75,0.6806,$95.83,0.2255,"2,295","340,334"
2/8/2013,$22.42,"48,649.93",,,,22.15000,22.77219,22.00000,22.66000,1090678.48,"1,876,122",16.85001,1.3495,0.35%,"$1,666.00",0.0135,$31.52,0.7113,$95.72,0.2342,"2,180","1,049,540"
2/9/2013,$23.24,"38,133.01",,,,22.66000,23.98961,22.57541,23.65000,886034.01,"1,492,598",17.44444,1.3393,-1.23%,"$1,666.00",0.0139,$31.52,0.7373,$95.72,0.2428,"2,139","338,939"
2/10/2013,$23.42,"56,426.07",,,,23.65000,24.11000,22.67000,23.96975,1321513.68,"1,371,393",17.47316,1.3366,-2.63%,"$1,666.00",0.0141,$31.52,0.7430,$95.72,0.2447,"2,339","396,181"
2/11/2013,$24.13,"29,526.73",,,,23.96975,24.67503,23.64560,24.65000,712458.7,"1,271,740",18.00000,1.3366,-2.46%,"$1,648.20",0.0146,$31.16,0.7744,$97.03,0.2487,"2,433","411,851"
2/12/2013,$25.09,"74,239.93",,,,24.65000,25.82767,24.30010,25.16975,1862561.32,"1,270,391",18.71401,1.3384,-0.49%,"$1,648.70",0.0152,$30.84,0.8136,$97.51,0.2573,"2,784","414,155"
2/13/2013,$25.48,"90,150.21",,,,25.16975,26.30000,24.19491,24.20000,2296830.8,"1,284,822",18.43300,1.3417,2.15%,"$1,644.20",0.0155,$31.04,0.8210,$97.01,0.2627,"2,641","471,813"
2/14/2013,$25.46,"145,734.74",,,,24.20000,27.59690,21.72100,27.22050,3710262.51,"1,569,728",20.12142,1.3458,-0.52%,"$1,634.70",0.0156,$30.88,0.8245,$97.31,0.2616,"3,214","504,225"
2/15/2013,$26.99,"51,714.15",,,,27.22050,27.50617,26.10300,27.10000,1396017.97,"1,236,902",20.19890,1.3390,-0.20%,"$1,608.80",0.0168,$30.18,0.8943,$95.86,0.2816,"2,963","561,757"
2/16/2013,$27.16,"18,826.94",,,,27.10000,27.49989,26.80750,27.21584,511421.92,"1,025,416",20.43820,1.3352,0.27%,"$1,608.80",0.0169,$30.18,0.8999,$95.86,0.2833,"1,538","401,989"
2/17/2013,$26.40,"77,042.22",,,,27.21584,27.39989,25.00000,26.81460,2033614.64,"1,349,065",20.17900,1.3361,0.54%,"$1,608.80",0.0164,$30.18,0.8748,$95.86,0.2754,"1,954","452,211"
2/18/2013,$26.76,"29,744.27",,,,26.81460,27.14800,26.36268,26.95000,795866.42,"1,309,651",20.34043,1.3361,0.83%,"$1,608.80",0.0166,$30.00,0.8920,$95.86,0.2792,"2,719","454,261"
2/19/2013,$28.19,"99,699.25",,,,26.95000,29.65000,26.80000,29.41759,2810076.61,"1,297,382",22.26451,1.3347,1.01%,"$1,603.60",0.0176,$30.00,0.9397,$96.66,0.2916,"3,157","465,468"
2/20/2013,$29.47,"37,209.36",,,,29.41759,29.87035,28.98839,29.64501,1096641.18,"1,107,816",22.50000,1.3357,1.36%,"$1,577.60",0.0187,$29.11,1.0124,$94.46,0.3120,"3,035","468,432"
2/21/2013,$29.68,"34,730.51",,,,29.64501,29.97800,29.31100,29.74768,1030860.6,"1,477,966",22.50889,1.3386,1.27%,"$1,578.20",0.0188,$28.72,1.0334,$92.84,0.3197,"3,525","452,440"
2/22/2013,$30.46,"66,951.69",,,,29.74768,31.30000,29.67001,30.24539,2039411.78,"1,352,726",23.00000,1.3231,0.61%,"$1,572.40",0.0194,$28.79,1.0580,$93.13,0.3271,"3,693","497,399"
2/23/2013,$29.05,"72,278.17",,,,30.24539,30.68990,28.00000,29.79999,2099763.39,"1,587,737",22.68000,1.3192,0.40%,"$1,572.40",0.0185,$28.79,1.0090,$93.13,0.3119,"2,788","465,202"
2/24/2013,$29.78,"24,274.89",,,,29.79999,30.39877,29.20123,29.88999,722940.53,"1,901,372",22.66091,1.3191,0.01%,"$1,572.40",0.0189,$28.79,1.0344,$93.13,0.3198,"2,652","468,446"
2/25/2013,$30.07,"26,778.95",,,,29.88999,30.40000,29.55000,30.39999,805270.53,"1,573,299",23.21000,1.3191,0.71%,"$1,586.20",0.0190,$29.17,1.0309,$93.11,0.3230,"2,610","466,839"
2/26/2013,$31.01,"42,864.33",,,,30.39999,31.69900,30.11710,31.10000,1329295.41,"1,642,449",23.99900,1.3208,1.89%,"$1,615.20",0.0192,$28.75,1.0786,$92.63,0.3348,"3,295","458,934"
2/27/2013,$31.22,"30,472.78",,,,31.10000,31.65000,30.79010,30.90120,951289.24,"1,331,847",23.50000,1.3070,-0.61%,"$1,595.70",0.0196,$29.07,1.0740,$92.76,0.3366,"2,881","531,219"
2/28/2013,$32.69,"126,517.41",Feb 2013,$25.80,"223,664",30.90120,34.51541,30.90200,33.38000,4136416.34,"1,621,907",25.63900,1.3083,0.49%,"$1,578.10",0.0207,$28.95,1.1292,$92.05,0.3551,"4,005","648,918"
Monthly Total,,"1,455,182.66",,,,,,,,"$41,087,401.95",,,,,,,,,,,,
min (DEC2011):,$2.75,,,,,,,3.87800,,,,2.06256,,,min:,0.0016,min:,0.0830,min:,0.0272,,
max (DEC2011):,$32.69,,,,,,34.51541,,,,,25.63900,,,max:,0.0207,max:,1.1292,max:,0.3551,,
,,,,,,,,,,,,,,,,,,,,,,
Data Source,"http://bitcoincharts.com/charts/mtgoxUSD
Custom date range, then click ""Load raw data"" link.",,,,,http://blockchain.info/charts/output-volume?timespan=all,,,,,,,,,,,,,,,,
,Gold:,http://www.ofdp.org/continuous_contracts/data?exchange=CEC&symbol=GC&depth=1,,,,,,,,,,,,,,,,,,,,
,Silver:,http://www.ofdp.org/metal_prices/5,,,,,,,,,,,,,,,,,,,,
,Crude:,http://www.ofdp.org/continuous_contracts/data?exchange=NYM&symbol=CL&depth=1,,,,,,,,,,,,,,,,,,,,
,EUR/USD:,http://bit.ly/XZrCB9,,,,,,,,,,,,,,,,,,,,
,http://wikiposit.org/p?futures,,,,,,,,,,,,,,,,,,,,,
Compiled by:,Stephen Gornick,,sgornick@digicoast.com,,,,,,,,,,,,,,,,,,,
